1efdd985-8709-672e-b44f-8bd280b1d88e,2025-01-28T17:53:06+01:00,reward,incoming,0.02,EUR,0.00000627,ETH,3189.79,EUR,Cryptocurrency,5,-,-,-,-,-
e457e885-0b7c-402b-a1df-4c768d45ed24,2025-01-30T14:42:12+01:00,transfer,incoming,0.26,EUR,1.49462000,WOD,0.18,EUR,Cryptocurrency,3365,-,-,-,-,-,-
266d89f8-5e1f-4168-a9de-71ff6a9279f0,2025-01-31T16:08:26+01:00,transfer,incoming,0.50,EUR,9.65890000,GPT,0.05,EUR,Cryptocurrency,3373,-,-,-,-,-,-
T1efe078f-e448-61c8-8ac8-81872a573add,2025-02-01T09:46:14+01:00,sell,incoming,0.13,EUR,0.04866040,XRP,2.67,EUR,Cryptocurrency,8,-,-,-,-,-,0.00
T1efe078f-e452-6e66-a733-c9eeb555d895,2025-02-01T09:46:14+01:00,sell,incoming,0.10,EUR,0.00016984,BNB,588.79,EUR,Cryptocurrency,46,-,-,-,-,-,0.00
T1efe078f-e472-604a-a058-816881fe9325,2025-02-01T09:46:14+01:00,buy,outgoing,0.23,EUR,0.00007151,ETH,3216.33,EUR,Cryptocurrency,5,-,-,-,-,-,0.00
T1efe09bb-106c-6b99-bd1c-4b99ee001ef6,2025-02-01T13:54:37+01:00,sell,incoming,124.34,EUR,0.04000000,ETH,3108.50,EUR,Cryptocurrency,5,-,-,-,-,-,0.00
T1efe09bb-10e3-66e1-9704-35117168f94b,2025-02-01T13:54:37+01:00,buy,outgoing,124.34,EUR,418.20131593,HBAR,0.30,EUR,Cryptocurrency,62,-,-,-,-,-,0.00
1efe09bb-110c-6b3c-8df2-f1422eb6b2ed,2025-02-01T13:54:37+01:00,transfer,incoming,0.06,EUR,0.07714263,BEST,0.81,EUR,Cryptocurrency,33,-,-,-,-,-,-
1efe09bb-1160-6ac0-a1b4-f9769d7437f2,2025-02-01T13:54:37+01:00,transfer,incoming,0.06,EUR,0.07714263,BEST,0.81,EUR,Cryptocurrency,33,-,-,-,-,-,-
b46b0ea3-ea48-48a1-ace9-e92fb3b5dbab,2025-02-03T13:20:50+01:00,transfer,incoming,0.01,EUR,0.01839340,BEST,0.73,EUR,Cryptocurrency,33,-,-,-,-,-,-
F1efeeb33-8d91-69b4-804e-b52e37c59fea,2025-02-19T12:18:19+01:00,deposit,incoming,50.00,EUR,-,EUR,-,-,Fiat,-,0.00000000,EUR,-,-,-,0.00
T1efeeb34-d125-6b20-5a7e-957e49a9f99b,2025-02-19T12:18:57+01:00,buy,outgoing,50.00,EUR,239.56698937,HBAR,0.21,EUR,Cryptocurrency,62,0.76000000,EUR,1.49,-,-,0.00
1efeeb34-d1c0-6ecc-aaf5-cd9634e4fb58,2025-02-19T12:18:57+01:00,transfer,incoming,0.02,EUR,0.03509941,BEST,0.71,EUR,Cryptocurrency,33,-,-,-,-,-,-
2d414229-e907-4d86-a2b0-115149451306,2025-02-20T17:38:15+01:00,transfer,incoming,0.32,EUR,97.80773000,ONDOAI,0.00,-,Cryptocurrency,3390,-,-,-,-,-,-
e2fe7923-24a7-4458-9e55-c7f404247a86,2025-02-24T13:33:52+01:00,transfer,incoming,0.01,EUR,0.01844690,BEST,0.70,EUR,Cryptocurrency,33,-,-,-,-,-,-
dcdfcac2-8c31-4ebd-bf80-c734b87d11e5,2025-02-28T16:54:32+01:00,transfer,incoming,0.25,EUR,0.96162000,AIC,0.26,EUR,Cryptocurrency,3396,-,-,-,-,-,-
T1eff60a7-127d-6144-8c09-a9f19ce1fb98,2025-02-28T20:30:18+01:00,sell,incoming,0.20,EUR,0.00000252,BTC,79365.08,EUR,Cryptocurrency,1,0.01000000,EUR,1.99,-,-,0.00
T1eff60a7-128f-61a0-86e1-8dc3f9f86321,2025-02-28T20:30:18+01:00,buy,outgoing,0.11,EUR,0.00005253,ETH,2094.04,EUR,Cryptocurrency,5,0.01000000,EUR,1.99,-,-,0.00
T1eff60a7-12a8-657e-a1d6-495ab2842702,2025-02-28T20:30:18+01:00,buy,outgoing,0.09,EUR,0.00015500,BNB,580.65,EUR,Cryptocurrency,46,0.01000000,EUR,1.99,-,-,0.00
F1effaa7f-dfbd-6178-a5ab-ad8354855b3e,2025-03-06T17:28:10+01:00,deposit,incoming,250.00,EUR,-,EUR,-,-,Fiat,-,0.00000000,EUR,-,-,-,0.00
T1effaa80-81f6-6660-8097-78b805b9a6fa,2025-03-06T17:28:30+01:00,buy,outgoing,250.00,EUR,0.11770396,ETH,2123.97,EUR,Cryptocurrency,5,3.77000000,EUR,1.49,-,-,0.00
1effaa80-829d-6dde-9093-5df92efd9a06,2025-03-06T17:28:30+01:00,transfer,incoming,0.12,EUR,0.18772698,BEST,0.67,EUR,Cryptocurrency,33,-,-,-,-,-,-
T1f025f2b-caaf-6d36-af4a-c5e6631791d8,2025-04-30T20:41:33+02:00,sell,incoming,0.31,EUR,0.00000382,BTC,81151.83,EUR,Cryptocurrency,1,0.01000000,EUR,1.99,-,-,0.00
T1f025f2b-caca-63f2-a02b-015c647db96d,2025-04-30T20:41:33+02:00,buy,outgoing,0.12,EUR,0.00008063,ETH,1488.28,EUR,Cryptocurrency,5,0.01000000,EUR,1.99,-,-,0.00
T1f025f2b-cad7-67f0-87d2-11a3f3d9cafe,2025-04-30T20:41:33+02:00,buy,outgoing,0.11,EUR,0.05662978,XRP,1.94,EUR,Cryptocurrency,8,0.01000000,EUR,1.99,-,-,0.00
T1f025f2b-caf1-6722-9af6-1b2cd6e253da,2025-04-30T20:41:33+02:00,buy,outgoing,0.08,EUR,0.00061149,SOL,130.83,EUR,Cryptocurrency,135,0.01000000,EUR,1.99,-,-,0.00
T1f0365b3-bba0-696a-8056-0f04fe065f70,2025-05-21T17:49:57+02:00,sell,incoming,0.24,EUR,18.24488000,OBT,0.01,EUR,Cryptocurrency,3238,0.00000000,EUR,0,-,-,0.00
T1f0365b3-bc01-6192-9e27-25931e1720eb,2025-05-21T17:49:57+02:00,buy,outgoing,0.24,EUR,0.59395881,BEST,0.40,EUR,Cryptocurrency,33,0.00000000,EUR,0,-,-,0.00
T1f0365b3-bba7-6eac-8056-0f04fe065f70,2025-05-21T17:49:57+02:00,sell,incoming,0.10,EUR,6.33024000,HAI,0.02,EUR,Cryptocurrency,3350,0.00000000,EUR,0,-,-,0.00
T1f0365b3-bcb0-6e16-9e27-25931e1720eb,2025-05-21T17:49:57+02:00,buy,outgoing,0.10,EUR,0.24748284,BEST,0.40,EUR,Cryptocurrency,33,0.00000000,EUR,0,-,-,0.00
T1f0365b3-bba5-6796-8056-0f04fe065f70,2025-05-21T17:49:57+02:00,sell,incoming,0.12,EUR,6.55266000,ATR,0.02,EUR,Cryptocurrency,3304,0.00000000,EUR,0,-,-,0.00
T1f0365b3-bea7-6cfc-9e27-25931e1720eb,2025-05-21T17:49:57+02:00,buy,outgoing,0.12,EUR,0.29697941,BEST,0.40,EUR,Cryptocurrency,33,0.00000000,EUR,0,-,-,0.00
T1f0365b3-bba0-696c-8056-0f04fe065f70,2025-05-21T17:49:58+02:00,sell,incoming,0.22,EUR,16.62034000,LL,0.01,EUR,Cryptocurrency,3262,0.00000000,EUR,0,-,-,0.00
T1f0365b3-bc5d-6df4-9e27-25931e1720eb,2025-05-21T17:49:58+02:00,buy,outgoing,0.22,EUR,0.54446224,BEST,0.40,EUR,Cryptocurrency,33,0.00000000,EUR,0,-,-,0.00
T1f0365b3-bba3-6080-8056-0f04fe065f70,2025-05-21T17:49:58+02:00,sell,incoming,0.17,EUR,1.96672000,ZIG,0.09,EUR,Cryptocurrency,3290,0.00000000,EUR,0,-,-,0.00
T1f0365b3-be59-6afa-9e27-25931e1720eb,2025-05-21T17:49:58+02:00,buy,outgoing,0.17,EUR,0.42072083,BEST,0.40,EUR,Cryptocurrency,33,0.00000000,EUR,0,-,-,0.00
T1f0365b3-bba5-6794-8056-0f04fe065f70,2025-05-21T17:49:58+02:00,sell,incoming,0.13,EUR,26.18103000,APP,0.00,EUR,Cryptocurrency,3180,0.00000000,EUR,0,-,-,0.00
T1f0365b3-bf5c-67a0-9e27-25931e1720eb,2025-05-21T17:49:58+02:00,buy,outgoing,0.13,EUR,0.32172769,BEST,0.40,EUR,Cryptocurrency,33,0.00000000,EUR,0,-,-,0.00
T1f0365b3-bba5-6792-8056-0f04fe065f70,2025-05-21T17:49:58+02:00,sell,incoming,0.14,EUR,1156.21625000,GOATS,0.00,EUR,Cryptocurrency,3358,0.00000000,EUR,0,-,-,0.00
T1f0365b3-c0b4-6b78-9e27-25931e1720eb,2025-05-21T17:49:58+02:00,buy,outgoing,0.14,EUR,0.34647598,BEST,0.40,EUR,Cryptocurrency,33,0.00000000,EUR,0,-,-,0.00
T1f0365b3-bba7-6eaa-8056-0f04fe065f70,2025-05-21T17:49:58+02:00,sell,incoming,0.10,EUR,1.49462000,WOD,0.07,EUR,Cryptocurrency,3365,0.00000000,EUR,0,-,-,0.00
T1f0365b3-c072-6cc6-9e27-25931e1720eb,2025-05-21T17:49:58+02:00,buy,outgoing,0.10,EUR,0.24748284,BEST,0.40,EUR,Cryptocurrency,33,0.00000000,EUR,0,-,-,0.00
T1f0365b3-bba3-607e-8056-0f04fe065f70,2025-05-21T17:49:59+02:00,sell,incoming,0.22,EUR,3.58146000,CAM,0.06,EUR,Cryptocurrency,3357,0.00000000,EUR,0,-,-,0.00
T1f0365b3-bfc7-6e64-9e27-25931e1720eb,2025-05-21T17:49:59+02:00,buy,outgoing,0.22,EUR,0.54446224,BEST,0.40,EUR,Cryptocurrency,33,0.00000000,EUR,0,-,-,0.00
